Hour,Day,Month,Year,batteryLevel,weather_code_encoded,sunshine_duration_hours,precipitation (mm),soil_temperature_0_to_7cm (°F),vapour_pressure_deficit (kPa)
7,18,5,2023,68.0,0,0.9577555555555556,0.0,72.4,0.3
7,17,8,2023,51.5,2,0.0,0.0,77.9,0.19
9,29,12,2021,61.0,0,1.0,0.0,64.8,0.28
12,11,4,2022,100.0,0,1.0,0.0,72.8,1.53
6,14,7,2022,50.0,2,0.0,0.0,78.0,0.14
9,14,6,2023,61.5,4,1.0,0.1,81.7,0.88
16,1,6,2022,100.0,5,1.0,0.8,83.6,1.06
10,3,8,2022,69.5,0,1.0,0.0,87.3,1.52
7,4,3,2022,51.5,0,0.0,0.0,58.0,0.14
15,23,4,2022,100.0,1,1.0,0.0,86.1,2.51
8,15,1,2023,33.0,0,0.09380000000000001,0.0,39.7,0.17
8,2,7,2022,53.5,1,1.0,0.0,79.1,0.49
17,24,6,2023,100.0,5,1.0,0.8,84.8,0.97
7,10,9,2022,30.5,4,0.08108333333333333,0.2,74.9,0.14
10,2,12,2022,80.5,0,1.0,0.0,66.0,0.7
10,14,4,2022,64.0,3,1.0,0.0,74.4,0.6
15,9,8,2022,100.0,4,1.0,0.2,91.1,1.86
14,23,5,2023,100.0,9,0.2484916666666667,10.8,85.6,0.71
9,1,1,2024,57.0,2,0.9092944444444444,0.0,50.7,0.08
11,7,1,2022,76.0,3,1.0,0.0,68.3,0.58
11,11,9,2022,55.0,4,1.0,0.3,83.6,0.94
17,11,8,2022,80.5,1,0.0,0.0,86.3,1.32
14,21,7,2023,100.0,0,1.0,0.0,91.7,1.66
10,2,9,2022,58.0,2,1.0,0.0,79.7,0.5
16,1,8,2022,100.0,4,1.0,0.4,95.1,1.65
15,27,10,2022,83.5,5,1.0,0.9,81.3,0.81
15,5,10,2023,99.5,5,1.0,0.8,87.5,1.51
10,22,1,2023,30.5,3,1.0,0.0,65.4,0.42
16,3,6,2022,100.0,2,1.0,0.0,85.0,1.74
14,16,6,2023,100.0,7,0.0,1.7,85.4,0.59
18,30,8,2022,87.5,4,0.0,0.1,80.8,0.53
12,6,5,2023,100.0,4,1.0,0.1,85.7,1.99
9,31,10,2023,68.5,0,1.0,0.0,72.7,0.31
12,4,7,2023,100.0,0,1.0,0.0,92.6,2.36
17,31,1,2022,99.0,0,1.0,0.0,60.5,0.73
14,28,4,2023,100.0,1,1.0,0.0,89.0,2.1
13,22,5,2022,100.0,1,1.0,0.0,85.6,1.87
11,28,12,2022,100.0,0,1.0,0.0,54.7,0.71
8,23,1,2022,0.0,3,0.0,0.0,48.7,0.15
14,16,8,2023,100.0,1,1.0,0.0,89.6,1.57
8,10,8,2023,67.5,0,1.0,0.0,83.0,0.82
8,26,8,2022,52.0,1,1.0,0.0,78.1,0.25
9,5,12,2021,42.5,2,0.5289222222222222,0.0,60.7,0.27
10,25,7,2022,64.5,4,1.0,0.1,84.4,1.45
9,22,6,2022,59.0,4,1.0,0.1,80.6,1.25
9,5,3,2022,60.5,1,1.0,0.0,65.4,0.61
7,25,6,2023,56.0,1,1.0,0.0,76.7,0.52
11,20,9,2022,92.0,4,1.0,0.2,83.3,1.07
14,29,5,2022,100.0,0,1.0,0.0,88.1,2.29
8,26,8,2023,65.5,2,0.0,0.0,79.7,0.59
16,26,8,2022,100.0,6,0.0,1.0,84.3,0.55
8,31,12,2022,83.5,3,0.0,0.0,65.4,0.02
11,15,8,2022,53.5,1,1.0,0.0,85.7,1.69
7,2,2,2022,45.5,0,0.0,0.0,50.7,0.25
12,12,2,2023,38.0,4,1.0,0.1,66.1,0.65
16,2,2,2023,100.0,0,1.0,0.0,78.5,0.69
19,8,6,2022,97.5,1,0.5463888888888889,0.0,85.4,0.76
13,23,12,2022,36.5,0,1.0,0.0,62.9,0.71
8,4,1,2022,54.5,0,0.06012777777777778,0.0,50.3,0.14
14,21,3,2023,100.0,0,1.0,0.0,74.0,1.63
14,24,2,2023,100.0,1,1.0,0.0,82.7,1.46
15,16,4,2023,100.0,4,1.0,0.1,85.4,1.52
8,7,12,2022,53.0,0,0.4143194444444444,0.0,63.4,0.09
7,24,12,2023,50.0,1,0.0,0.0,58.4,0.1
9,5,9,2022,62.5,0,1.0,0.0,82.3,0.8
6,29,5,2022,54.5,0,0.0,0.0,69.5,0.27
10,4,12,2023,7.5,4,1.0,0.1,73.3,0.36
16,24,5,2023,100.0,7,0.15207222222222222,2.4,79.1,0.82
10,17,2,2022,87.0,0,1.0,0.0,67.8,0.56
11,3,3,2023,97.5,2,1.0,0.0,75.5,1.57
12,21,8,2023,100.0,0,1.0,0.0,88.1,2.04
13,7,4,2023,100.0,1,1.0,0.0,94.4,2.93
13,4,1,2024,79.5,0,1.0,0.0,63.5,0.8
10,24,11,2023,53.0,5,0.0,0.5,59.3,0.22
14,12,5,2023,100.0,5,1.0,0.5,91.3,2.63
9,30,11,2022,60.5,1,1.0,0.0,66.8,0.38
12,29,10,2023,100.0,0,1.0,0.0,82.0,1.89
9,14,10,2022,26.5,1,1.0,0.0,74.1,0.55
15,14,10,2023,100.0,1,1.0,0.0,83.3,0.95
14,25,12,2023,33.0,1,0.7177416666666666,0.0,69.4,0.43
7,2,9,2022,50.0,2,0.13761666666666666,0.0,76.0,0.12
18,6,7,2023,100.0,0,1.0,0.0,89.9,1.21
9,30,6,2023,62.0,0,1.0,0.0,81.8,1.18
10,1,2,2023,74.5,3,0.0,0.0,67.7,0.24
11,24,1,2023,89.0,1,1.0,0.0,59.2,0.66
9,13,12,2023,26.0,2,0.606311111111111,0.0,59.5,0.29
7,2,3,2022,52.5,0,0.0,0.0,51.3,0.12
10,3,5,2023,86.0,1,0.8181472222222222,0.0,74.1,1.79
9,7,11,2022,58.0,1,1.0,0.0,72.8,0.51
14,7,9,2023,100.0,0,1.0,0.0,93.1,2.09
17,2,2,2023,100.0,0,1.0,0.0,77.1,0.44
13,29,9,2022,35.5,3,1.0,0.0,72.9,0.95
11,25,12,2022,92.0,1,1.0,0.0,43.0,0.37
7,23,4,2023,54.5,0,0.6622527777777778,0.0,67.1,1.2
15,3,12,2023,37.5,3,1.0,0.0,80.8,0.52
13,29,1,2023,100.0,0,1.0,0.0,72.9,1.51
14,7,8,2022,100.0,1,1.0,0.0,93.3,2.69
7,27,12,2023,29.0,2,0.0,0.0,62.7,0.13
6,15,8,2022,22.5,0,0.0,0.0,73.5,0.04
16,17,4,2023,100.0,0,1.0,0.0,83.9,1.61
16,7,2,2022,89.0,0,1.0,0.0,67.1,0.59
17,7,2,2022,90.5,0,1.0,0.0,65.6,0.45
14,30,7,2023,100.0,6,1.0,1.0,90.0,1.54
8,16,8,2023,61.0,3,0.0,0.0,79.5,0.22
11,15,8,2023,74.5,4,0.25109722222222225,0.1,85.3,0.74
18,13,7,2023,100.0,1,1.0,0.0,88.4,1.07
16,14,3,2022,83.0,2,0.6601277777777778,0.0,70.6,1.29
11,4,8,2023,100.0,0,1.0,0.0,88.6,2.01
15,28,5,2023,100.0,0,1.0,0.0,84.7,1.72
11,25,2,2022,61.5,0,1.0,0.0,74.3,1.07
12,8,7,2023,58.0,4,0.0,0.4,79.9,0.41
16,4,8,2022,100.0,1,1.0,0.0,93.1,2.64
16,23,1,2022,23.5,1,1.0,0.0,57.1,0.42
16,1,7,2023,100.0,0,1.0,0.0,94.1,2.88
10,15,2,2023,80.0,0,1.0,0.0,62.1,0.62
14,24,1,2022,75.5,1,1.0,0.0,58.4,0.89
12,17,7,2023,70.0,8,1.0,3.8,87.6,1.27
13,6,8,2022,91.0,1,1.0,0.0,90.4,2.27
8,18,7,2023,54.0,2,0.0,0.0,79.1,0.26
8,19,6,2022,63.5,1,0.0,0.0,80.9,0.44
11,20,10,2023,100.0,0,1.0,0.0,75.0,1.39
7,19,12,2022,52.5,0,0.0,0.0,46.4,0.27
9,5,4,2022,67.5,1,1.0,0.0,72.6,0.36
10,22,10,2023,74.5,1,1.0,0.0,71.0,1.25
11,21,11,2023,94.5,0,1.0,0.0,74.9,1.15
14,18,7,2023,100.0,1,1.0,0.0,89.0,1.51
16,28,5,2023,100.0,0,1.0,0.0,84.1,1.49
17,22,1,2022,57.0,2,0.0,0.0,59.2,0.32
11,9,1,2023,100.0,0,1.0,0.0,65.0,0.75
11,23,5,2023,93.5,4,1.0,0.3,83.8,1.3
10,18,5,2022,73.0,0,1.0,0.0,84.9,1.7
12,9,6,2023,100.0,0,1.0,0.0,86.5,1.53
9,5,5,2023,72.5,1,1.0,0.0,70.5,1.06
8,25,12,2022,83.5,1,0.0,0.0,37.2,0.22
13,12,9,2023,100.0,4,1.0,0.1,93.3,2.26
7,4,9,2022,50.0,1,0.13795,0.0,77.2,0.14
13,25,11,2022,100.0,1,1.0,0.0,78.4,0.8
12,22,7,2022,92.0,4,1.0,0.1,89.9,1.72
8,14,3,2022,70.0,0,0.9412722222222222,0.0,53.5,0.24
14,5,11,2023,100.0,0,1.0,0.0,79.4,2.4
13,9,12,2022,95.0,0,1.0,0.0,76.7,1.09
13,27,11,2023,100.0,0,1.0,0.0,70.6,0.93
16,8,11,2023,100.0,1,1.0,0.0,85.5,2.09
16,18,5,2023,100.0,1,1.0,0.0,92.0,1.78
11,19,3,2023,87.0,1,1.0,0.0,60.0,0.9
17,23,6,2022,100.0,1,1.0,0.0,93.5,1.46
12,23,1,2022,6.5,3,0.6786944444444445,0.0,53.4,0.3
14,15,5,2023,100.0,1,1.0,0.0,91.4,3.06
11,9,5,2023,100.0,1,1.0,0.0,83.7,1.88
16,28,2,2023,100.0,1,1.0,0.0,79.8,0.95
15,20,12,2021,57.0,3,0.07891388888888888,0.0,72.2,0.77
13,6,10,2023,100.0,4,1.0,0.2,88.9,1.71
9,23,10,2022,64.5,0,1.0,0.0,65.6,0.62
15,4,8,2023,100.0,4,1.0,0.1,91.6,1.95
17,27,1,2022,46.5,1,1.0,0.0,64.4,0.55
8,9,11,2023,56.0,0,0.799475,0.0,64.3,0.21
7,29,11,2022,50.0,0,0.0,0.0,59.4,0.13
11,12,2,2023,31.5,4,0.0,0.1,64.2,0.52
7,11,12,2022,32.5,3,0.0,0.0,64.9,0.01
9,10,11,2022,19.5,9,0.0,12.3,67.5,0.1
6,23,4,2023,53.5,0,0.0,0.0,66.2,1.13
15,13,4,2022,99.5,3,1.0,0.0,81.5,2.34
13,14,5,2023,100.0,5,1.0,0.6,86.7,2.12
13,24,3,2022,52.5,5,1.0,0.7,74.6,0.48
9,18,1,2023,49.5,0,1.0,0.0,55.7,0.26
10,12,12,2021,54.5,3,0.6518138888888889,0.0,71.3,0.21
6,9,8,2022,50.0,1,0.0,0.0,75.8,0.04
10,5,7,2023,69.0,5,1.0,0.6,87.5,1.16
10,1,11,2023,70.0,0,1.0,0.0,69.9,1.16
7,6,11,2023,55.0,0,0.0,0.0,55.1,0.37
10,26,7,2023,68.5,1,1.0,0.0,84.1,0.96
5,4,6,2023,50.0,0,0.0,0.0,70.4,0.02
8,16,3,2022,63.5,4,0.980061111111111,0.1,67.1,0.16
15,11,8,2022,70.0,1,0.0,0.0,87.2,1.24
7,4,2,2023,50.0,0,0.0,0.0,51.5,0.21
10,15,1,2023,59.0,0,1.0,0.0,46.1,0.48
8,12,8,2023,65.5,1,1.0,0.0,82.6,0.79
10,3,9,2023,88.0,2,1.0,0.0,81.6,1.29
16,18,12,2022,100.0,1,1.0,0.0,63.7,0.98
8,10,7,2023,54.5,4,1.0,0.1,81.4,0.89
12,29,1,2022,100.0,0,1.0,0.0,54.3,0.48
13,26,1,2022,6.0,4,0.0,0.2,57.0,0.19
18,8,7,2023,100.0,1,1.0,0.0,84.5,0.92
14,25,11,2023,94.5,2,1.0,0.0,69.4,1.01
7,14,2,2023,50.0,0,0.0,0.0,49.0,0.06
14,13,9,2022,100.0,4,1.0,0.1,86.5,1.15
11,2,11,2023,100.0,0,1.0,0.0,69.0,1.26
14,27,5,2023,100.0,0,1.0,0.0,83.9,1.55
14,2,12,2022,100.0,0,1.0,0.0,74.6,1.59
9,6,6,2022,64.5,1,0.0,0.0,76.8,0.36
8,6,12,2023,4.5,0,0.09516944444444445,0.0,57.6,0.64
10,27,5,2023,86.5,0,1.0,0.0,74.5,0.95
14,19,5,2023,100.0,4,1.0,0.1,94.0,2.31
7,9,1,2023,80.0,3,0.0,0.0,53.6,0.02
17,2,10,2023,100.0,0,1.0,0.0,83.2,1.69
14,26,7,2023,90.0,4,1.0,0.1,93.0,1.73
16,1,12,2023,100.0,2,1.0,0.0,77.2,1.36
14,4,4,2023,100.0,0,1.0,0.0,93.8,2.99
17,27,7,2023,100.0,8,0.1630388888888889,3.0,86.5,1.02
17,17,8,2022,100.0,4,1.0,0.2,89.2,1.01
15,31,12,2023,100.0,0,1.0,0.0,64.8,0.78
15,24,8,2022,100.0,4,0.0654388888888889,0.1,87.0,0.74
6,28,5,2023,55.0,0,0.0,0.0,65.5,0.32
15,13,12,2023,75.0,1,0.015822222222222224,0.0,70.4,0.99
17,28,7,2023,100.0,8,1.0,3.2,87.7,1.2
11,2,2,2022,86.0,0,1.0,0.0,61.3,0.92
13,22,12,2021,40.0,0,1.0,0.0,65.2,0.62
13,31,12,2023,100.0,0,1.0,0.0,62.9,0.76
8,19,10,2023,65.5,0,1.0,0.0,63.2,0.36
8,7,12,2023,29.0,0,0.4192777777777778,0.0,47.9,0.27
14,3,1,2024,100.0,1,1.0,0.0,63.3,1.08
9,20,7,2022,58.0,0,1.0,0.0,83.2,0.79
16,22,10,2022,100.0,0,1.0,0.0,75.6,1.57
14,29,3,2022,100.0,0,1.0,0.0,81.5,2.14
16,31,7,2023,100.0,1,1.0,0.0,87.2,1.24
10,14,4,2023,78.5,5,1.0,0.5,76.3,0.9
17,12,8,2022,100.0,1,1.0,0.0,88.4,1.51
8,15,3,2023,58.5,4,0.0,0.4,55.8,0.61
14,25,3,2023,100.0,1,1.0,0.0,86.5,1.85
10,27,12,2022,100.0,1,1.0,0.0,46.7,0.56
14,2,9,2023,100.0,1,1.0,0.0,90.5,2.0
7,1,7,2022,59.5,1,0.9727527777777777,0.0,76.1,0.25
8,14,6,2022,53.0,0,1.0,0.0,80.8,0.53
15,17,10,2022,100.0,4,1.0,0.3,82.4,0.88
15,1,9,2023,100.0,8,1.0,5.8,91.1,0.87
11,23,7,2022,71.0,4,1.0,0.1,86.9,1.29
10,13,3,2022,77.5,0,1.0,0.0,53.1,0.52
17,10,6,2022,100.0,2,0.7165888888888888,0.0,84.9,1.08
8,18,12,2023,4.5,1,0.19018888888888888,0.0,60.0,0.37
8,18,3,2023,51.5,4,0.0,0.1,68.4,0.4
15,15,2,2023,100.0,2,1.0,0.0,74.3,1.69
13,3,9,2023,100.0,1,1.0,0.0,87.1,2.17
10,14,5,2023,90.0,0,1.0,0.0,79.3,1.5
12,12,11,2022,81.5,1,1.0,0.0,75.9,1.07
11,20,3,2022,46.0,0,1.0,0.0,72.3,1.06
15,1,6,2022,100.0,2,1.0,0.0,84.1,1.65
7,30,5,2022,64.5,0,1.0,0.0,72.4,0.38
17,31,7,2022,100.0,3,1.0,0.0,93.2,2.44
7,21,6,2022,62.5,1,1.0,0.0,76.1,0.19
14,9,12,2023,97.0,3,1.0,0.0,76.6,1.72
9,27,1,2022,2.0,2,1.0,0.0,56.4,0.14
12,27,3,2022,99.0,0,1.0,0.0,73.0,1.79
16,9,12,2022,100.0,0,1.0,0.0,77.7,0.62
13,17,10,2023,100.0,0,1.0,0.0,72.9,1.22
17,12,5,2022,100.0,1,1.0,0.0,88.1,1.62
13,18,2,2023,100.0,0,1.0,0.0,66.9,0.99
13,31,5,2023,100.0,1,1.0,0.0,87.1,2.49
12,30,7,2022,97.5,0,1.0,0.0,89.9,2.18
12,4,5,2023,100.0,0,1.0,0.0,82.0,2.19
14,1,2,2022,100.0,1,1.0,0.0,63.0,1.21
17,24,9,2023,100.0,0,1.0,0.0,90.2,2.61
15,15,7,2022,100.0,1,1.0,0.0,91.6,2.36
9,3,3,2022,62.5,0,1.0,0.0,59.2,0.73
12,5,8,2023,100.0,6,1.0,1.1,89.6,1.53
7,13,12,2023,23.5,3,0.0,0.0,57.8,0.19
18,15,7,2022,100.0,8,1.0,4.1,87.2,1.04
8,17,9,2022,53.0,8,1.0,4.5,74.7,0.14
16,3,7,2023,100.0,0,1.0,0.0,94.2,1.9
11,6,7,2023,87.0,5,1.0,0.8,90.1,1.87
9,3,3,2023,68.5,0,1.0,0.0,68.8,0.58
8,28,11,2023,51.5,3,0.0,0.0,55.5,0.41
12,10,7,2022,75.5,8,1.0,6.4,86.8,0.76
12,1,12,2023,93.5,1,1.0,0.0,73.5,1.35
13,10,10,2023,100.0,1,1.0,0.0,82.0,1.76
17,28,8,2022,100.0,6,0.6980277777777778,1.1,84.6,0.72
11,18,10,2022,74.0,3,1.0,0.0,77.8,0.78
8,16,12,2022,1.0,2,0.019522222222222222,0.0,59.1,0.59
11,23,3,2022,74.0,2,1.0,0.0,78.2,1.53
16,9,2,2022,100.0,0,1.0,0.0,63.0,0.7
8,28,12,2022,84.0,0,0.10254722222222222,0.0,44.3,0.12
16,12,2,2023,66.5,3,1.0,0.0,66.0,0.69
14,23,12,2022,52.0,0,1.0,0.0,63.5,0.67
6,11,8,2023,52.0,1,0.0,0.0,79.4,0.11
14,25,8,2023,100.0,0,1.0,0.0,93.0,2.97
10,3,6,2023,78.5,3,1.0,0.0,79.0,0.95
16,10,10,2022,100.0,4,1.0,0.1,84.6,1.67
14,31,8,2022,100.0,7,1.0,1.5,89.0,1.35
16,15,4,2022,81.0,1,1.0,0.0,84.3,1.45
12,16,7,2022,81.0,2,1.0,0.0,86.5,1.37
15,31,8,2022,100.0,7,1.0,1.7,87.2,0.81
13,2,7,2023,100.0,0,1.0,0.0,93.7,2.23
11,30,12,2021,70.5,3,0.5366972222222222,0.0,71.6,0.49
7,21,4,2023,55.5,0,0.6308944444444444,0.0,64.2,0.3
12,24,4,2022,100.0,0,1.0,0.0,82.2,1.89
16,31,8,2023,100.0,4,1.0,0.2,87.3,0.98
17,19,2,2023,100.0,0,1.0,0.0,72.6,0.52
7,8,11,2023,55.5,0,0.0,0.0,57.6,0.26
7,12,7,2023,51.0,0,0.7963277777777779,0.0,78.5,0.25
11,24,7,2023,74.0,4,1.0,0.1,86.0,1.36
8,13,10,2022,23.0,1,1.0,0.0,73.3,0.17
12,20,9,2023,100.0,1,1.0,0.0,84.7,1.71
18,22,7,2023,100.0,1,1.0,0.0,89.0,1.26
6,9,10,2023,57.0,1,0.0,0.0,64.7,0.78
9,8,7,2023,50.5,7,0.0,2.2,78.1,0.22
12,17,1,2023,100.0,0,1.0,0.0,59.3,0.99
16,27,10,2022,92.5,1,1.0,0.0,81.1,0.88
15,16,10,2023,100.0,0,1.0,0.0,75.7,1.09
7,2,2,2023,50.0,3,0.0,0.0,63.8,0.01
6,23,9,2023,58.5,0,0.0,0.0,69.1,0.11
15,5,11,2022,100.0,5,0.07130555555555555,0.9,81.2,0.84
17,5,7,2022,100.0,5,1.0,0.9,87.7,0.76
9,16,2,2022,89.5,0,1.0,0.0,57.1,0.43
15,18,9,2022,100.0,4,1.0,0.1,84.1,1.25
16,7,2,2023,100.0,0,1.0,0.0,76.4,1.91
9,12,2,2022,91.0,3,1.0,0.0,56.1,0.08
10,1,8,2023,66.0,1,1.0,0.0,83.3,0.93
11,13,6,2023,80.5,0,1.0,0.0,88.1,1.86
8,31,12,2021,50.0,3,0.0,0.0,69.5,0.01
9,11,3,2023,68.5,0,1.0,0.0,68.3,0.42
15,17,12,2023,32.5,1,1.0,0.0,69.5,0.49
15,27,1,2022,40.5,3,0.9462750000000001,0.0,65.0,0.6
18,4,6,2022,100.0,0,1.0,0.0,84.3,1.23
17,1,1,2022,99.0,0,1.0,0.0,76.4,0.89
12,14,11,2023,31.0,8,0.0,2.6,73.2,0.18
11,31,10,2023,100.0,0,1.0,0.0,80.4,1.61
6,25,6,2022,50.0,0,0.0,0.0,74.8,0.04
16,27,6,2022,100.0,1,1.0,0.0,93.9,1.92
8,22,4,2023,69.0,0,1.0,0.0,70.1,0.72
7,29,8,2022,50.0,2,0.0,0.0,75.5,0.05
16,23,10,2023,100.0,1,1.0,0.0,83.6,2.63
8,10,1,2022,52.0,1,0.0,0.0,62.0,0.04
14,9,6,2023,100.0,1,1.0,0.0,89.6,1.6
9,18,6,2022,59.5,4,1.0,0.1,85.8,1.36
9,23,3,2023,75.0,0,1.0,0.0,65.6,0.78
9,28,12,2022,97.5,0,1.0,0.0,46.7,0.26
12,2,1,2024,100.0,0,1.0,0.0,60.7,0.83
10,24,9,2022,75.5,1,1.0,0.0,80.0,0.99
6,12,6,2022,52.5,1,0.0,0.0,74.0,0.06
7,8,7,2023,50.0,3,0.9283027777777777,0.0,78.7,0.15
12,13,10,2023,76.5,0,1.0,0.0,84.7,1.11
17,11,11,2023,90.5,0,1.0,0.0,87.2,1.63
15,13,6,2023,100.0,0,1.0,0.0,93.4,1.77
17,18,8,2023,100.0,6,1.0,1.1,87.6,1.12
9,1,7,2022,66.5,4,1.0,0.2,82.1,0.9
14,30,12,2023,99.5,0,1.0,0.0,63.2,0.79
10,29,1,2023,64.5,0,1.0,0.0,63.7,0.6
11,1,6,2023,100.0,8,1.0,3.4,80.4,0.73
13,5,8,2023,100.0,7,1.0,1.4,90.1,1.56
10,20,8,2023,79.0,4,1.0,0.1,85.2,1.14
16,18,11,2023,64.0,0,1.0,0.0,76.7,0.74
10,23,1,2022,1.5,3,0.026305555555555558,0.0,50.4,0.21
14,1,1,2024,100.0,0,1.0,0.0,65.7,1.18
6,22,10,2023,50.0,1,0.0,0.0,60.9,0.13
15,4,4,2023,100.0,4,1.0,0.1,94.4,2.66
15,11,3,2023,100.0,0,1.0,0.0,78.8,1.9
8,29,12,2023,36.5,3,0.006866666666666667,0.0,53.9,0.27
9,9,11,2023,68.0,0,1.0,0.0,68.3,0.61
13,3,9,2022,100.0,4,1.0,0.1,83.8,1.0
13,10,6,2023,100.0,4,1.0,0.1,90.6,1.75
7,4,11,2023,54.5,0,0.0,0.0,62.1,0.46
10,13,11,2023,55.0,3,1.0,0.0,72.9,0.84
15,22,10,2022,100.0,0,1.0,0.0,76.1,1.62
12,7,11,2023,100.0,0,1.0,0.0,78.2,2.12
10,28,7,2022,68.0,1,1.0,0.0,84.1,1.35
17,21,2,2022,78.0,0,1.0,0.0,75.4,1.93
16,28,8,2022,100.0,4,0.10103611111111112,0.1,85.5,0.9
7,13,9,2022,50.0,1,0.0,0.0,76.0,0.11
11,2,9,2023,97.5,0,1.0,0.0,86.4,1.45
11,8,3,2023,88.5,0,1.0,0.0,77.3,1.49
15,1,7,2023,100.0,0,1.0,0.0,94.4,3.05
17,18,9,2023,100.0,1,1.0,0.0,89.6,1.85
7,16,8,2022,50.5,1,0.41615555555555556,0.0,76.4,0.12
16,21,7,2023,100.0,1,1.0,0.0,91.0,1.48
14,17,12,2022,100.0,2,0.0,0.0,65.1,1.04
16,13,1,2023,76.0,3,0.4010388888888889,0.0,64.0,0.55
7,4,7,2023,50.5,0,0.9564222222222222,0.0,79.5,0.24
7,15,2,2023,57.5,0,0.0,0.0,53.7,0.07
13,9,6,2022,100.0,6,1.0,1.2,86.5,1.22
13,21,8,2022,100.0,4,1.0,0.1,95.0,2.32
7,13,1,2023,32.5,4,0.0,0.4,62.0,0.07
18,16,5,2022,100.0,0,1.0,0.0,86.5,1.18
14,12,9,2022,100.0,4,0.07208611111111111,0.1,83.1,0.74
14,27,9,2022,100.0,8,0.0,2.9,79.9,0.65
5,1,6,2023,67.5,3,0.0,0.0,71.1,0.26
13,1,11,2023,100.0,0,1.0,0.0,77.6,1.57
8,12,12,2023,26.0,1,0.2902388888888889,0.0,49.2,0.24
7,8,8,2023,63.5,0,0.6728416666666667,0.0,81.2,0.36
10,9,2,2023,74.5,1,1.0,0.0,68.0,0.93
15,17,11,2023,20.0,4,0.0,0.1,74.5,0.69
15,20,10,2022,100.0,1,1.0,0.0,70.2,1.23
7,20,9,2023,50.0,1,0.05917222222222222,0.0,77.5,0.73
15,1,1,2024,100.0,1,1.0,0.0,66.2,1.08
13,28,6,2022,100.0,1,1.0,0.0,95.7,2.67
9,28,9,2022,50.0,8,0.0,7.1,73.4,0.16
7,19,7,2023,54.5,0,0.8435472222222222,0.0,77.7,0.26
6,3,6,2023,66.5,1,0.0,0.0,70.3,0.07
11,27,8,2022,55.0,4,1.0,0.1,84.1,0.82
15,3,9,2022,100.0,4,1.0,0.2,86.1,1.3
16,7,1,2024,100.0,1,1.0,0.0,65.7,0.62
8,11,9,2023,64.0,0,1.0,0.0,79.2,0.64
9,26,7,2023,64.0,1,1.0,0.0,81.8,0.74
14,5,3,2022,61.0,0,1.0,0.0,82.3,2.55
11,19,10,2022,64.0,1,1.0,0.0,63.3,0.79
17,26,9,2023,100.0,4,0.0,0.1,83.6,0.63
15,13,5,2023,100.0,4,1.0,0.2,85.6,1.05
13,19,7,2023,100.0,0,1.0,0.0,92.8,2.09
13,11,12,2021,84.5,1,1.0,0.0,79.8,1.39
9,12,3,2023,66.0,0,1.0,0.0,63.1,0.65
12,14,4,2023,100.0,4,1.0,0.1,82.7,1.59
9,19,11,2023,46.0,0,1.0,0.0,66.5,0.45
11,6,5,2023,100.0,4,1.0,0.1,83.1,1.8
15,13,5,2022,100.0,5,1.0,0.5,85.1,1.67
7,7,9,2022,50.5,1,0.020538888888888888,0.0,78.5,0.31
16,23,4,2022,100.0,1,1.0,0.0,86.3,2.5
14,17,5,2022,100.0,4,1.0,0.4,89.0,1.72
11,19,10,2023,100.0,0,1.0,0.0,73.5,1.46
11,30,8,2023,63.5,7,0.0,2.3,81.4,0.42
6,29,8,2023,50.0,1,0.0,0.0,79.3,0.12
11,18,11,2022,74.5,2,1.0,0.0,60.8,0.71
16,5,5,2023,100.0,1,0.15893055555555555,0.0,85.0,1.33
11,26,1,2023,77.5,0,1.0,0.0,62.7,0.64
11,16,6,2022,76.0,1,1.0,0.0,91.5,2.35
9,16,1,2023,42.0,0,1.0,0.0,42.1,0.27
13,28,12,2022,100.0,0,1.0,0.0,61.4,1.2
7,4,3,2023,50.0,1,0.0,0.0,71.1,0.2
7,27,5,2022,52.5,3,0.6851666666666666,0.0,75.5,0.28
13,8,1,2024,31.5,5,0.0,0.5,59.7,0.52
16,17,7,2023,100.0,1,0.7515138888888888,0.0,86.4,0.86
8,31,1,2022,88.5,0,0.18256111111111112,0.0,40.0,0.03
10,21,4,2022,82.5,3,1.0,0.0,74.6,1.48
10,10,9,2022,58.0,4,1.0,0.1,80.4,0.81
13,31,7,2023,100.0,8,1.0,2.5,89.9,1.78
9,25,2,2022,60.0,3,0.5038833333333333,0.0,66.3,0.1
18,13,6,2022,100.0,1,1.0,0.0,86.8,1.05
18,17,7,2023,100.0,1,0.0,0.0,84.5,0.57
12,19,7,2023,100.0,1,1.0,0.0,91.0,1.83
17,30,9,2022,100.0,0,1.0,0.0,77.4,0.75
14,3,12,2022,100.0,1,1.0,0.0,75.3,1.38
9,23,6,2023,66.5,5,0.14188055555555554,0.5,75.2,0.28
15,21,2,2022,78.0,1,1.0,0.0,75.9,2.06
11,8,4,2023,73.0,2,1.0,0.0,82.3,1.87
13,18,5,2022,100.0,0,1.0,0.0,94.4,2.31
18,1,6,2023,100.0,8,1.0,2.8,79.1,0.44
8,4,2,2022,48.5,3,0.0,0.0,63.4,0.16
18,16,6,2022,100.0,1,1.0,0.0,91.5,1.97
14,31,3,2023,100.0,1,1.0,0.0,89.1,2.95
12,6,6,2022,100.0,4,1.0,0.2,87.7,1.5
15,18,10,2022,100.0,1,1.0,0.0,78.2,1.14
16,28,4,2023,100.0,1,0.6586777777777777,0.0,87.8,1.52
